"Month","Hour","DayOfWeek","Holiday","Temperature","Humidity","SquareFootage","Occupancy","HVACUsage","LightingUsage","RenewableEnergy","EnergyConsumption"
"2",23,"Thursday","Yes",25.19169167128519,47.51943830639259,1192.604027554367,2,"Off","Off",24.853824252440305,"71.48229016652637"
"12",18,"Sunday","No",25.752572795226563,35.29831769122852,1459.0229703705872,6,"Off","Off",6.377749353856842,"76.45481384392123"
"8",11,"Saturday","Yes",29.437146220499383,30.015975,1980.6744905228609,0,"Off","On",17.819678449216003,"85.65825534223995"
"11",4,"Sunday","Yes",21.82118333336357,59.29740124866302,1468.1093614230078,3,"Off","Off",25.507782498322637,"53.263278"
"9",1,"Sunday","No",26.7785422483289,47.63974994791669,1679.7143175563249,2,"On","On",0.006642,"82.98023743479985"
"1",4,"Saturday","No",29.103356619413912,32.396450934122335,1049.1554928604687,4,"On","On",18.6252288059018,"89.10422123551844"
"12",18,"Sunday","No",23.98413759648849,54.23635361774624,1787.7610580898684,0,"On","Off",14.972654214483509,"58.43721789604282"
"7",20,"Wednesday","Yes",29.998671,36.55674228631872,1248.7284624559113,1,"On","On",2.9667421169357944,"76.001936652684"
"11",4,"Wednesday","Yes",26.2851911888404,33.66171593068012,1796.9918796174352,3,"Off","On",29.548712695418068,"83.25167320422241"
"11",17,"Monday","Yes",29.12692207873997,35.36359685154851,1171.6345277135613,7,"Off","Off",22.80566809489182,"90.55928269734052"
"8",21,"Saturday","No",20.007565,35.152270658215755,1181.050502303874,2,"On","On",0.006642,"72.47581699701875"
"12",5,"Saturday","No",25.244473095286605,35.413594832896635,1082.8372586172336,3,"On","On",23.756692273998485,"81.58270906450356"
"12",17,"Saturday","Yes",24.68509880433005,39.67555927527571,1750.3388224625724,4,"On","Off",4.9676815291679,"77.56293984926549"
"July",9,"Wednesday","No",25.32681258394731,51.21822579915492,1991.6682312991368,6,"On","On",10.580542681605538,"73.77770102034688"
"7",5,"Sunday","No",22.96659386128786,51.15242348577558,1430.665765521294,0,"Off","Off",24.806814666783666,"74.79703860624406"
"1",1,"Wednesday","No",20.979909211456427,58.11562860796074,1179.4861922820678,9,"Off","Off",8.577365909079408,"70.71436235851863"
"10",10,"Monday","Yes",25.508129253410797,31.468083715081303,1999.982252,0,"On","Off",13.17781945118946,"88.46657251793926"
"1",11,"Tuesday","Yes",25.048041213841287,59.04409493310286,1095.5688735302724,4,"Off","Off",26.00523732490802,"80.98899707324453"
"4",3,"Saturday","Yes",29.998671,46.6970186511495,1740.6503796927052,7,"Off","Off",5.711391344554019,"87.1657657475474"
"3",12,"Sunday","Yes",20.007565,45.735299647961575,1209.60627619488,2,"On","On",19.772347622085565,"72.43988102140506"
"5",11,"Tuesday","No",26.87304575172486,58.93595332523088,1558.573319457397,9,"Off","Off",16.92931652156234,"62.25418411451488"
"7",10,"Monday","Yes",28.847665694754976,40.64755463099014,1373.0852357772687,7,"Off","Off",16.043556053743515,"84.66003563665586"
"7",1,"Tuesday","No",29.998671,43.77879154731996,1901.3490827876344,7,"Off","Off",12.4504109486925,"70.91937346998947"
"1",2,"Sunday","No",27.01151319724488,52.637571884657305,1701.2553405115032,9,"On","On",24.051355077458528,"86.66909405376278"
"6",21,"Wednesday","Yes",23.84199630710792,48.3201481068719,1742.0083011774734,9,"Off","Off",23.76948838414388,"74.83534474844757"
"1",19,"Friday","No",25.826213052660705,35.01392772324811,1770.4830454230394,1,"Off","On",8.815324989701205,"74.09351699179453"
"12",15,"Wednesday","No",27.019655363138657,30.015975,1919.6753559144825,4,"Off","Off",29.058315744703965,"73.46199134929643"
"5",6,"Monday","No",26.561009561350595,42.36128619451444,1553.8782738593775,5,"Off","Off",0.006642,"75.41306458820675"
"10",19,"Saturday","No",20.43817297736422,38.32760096911533,1625.8008329481495,4,"Off","Off",20.269401257962244,"76.87191752987528"
"7",3,"Tuesday","No",24.69680126216912,30.015975,1999.982252,4,"Off","Off",0.5787864289559739,"83.29610964120995"
"1",17,"Saturday","No",29.038956992659863,48.46870703704044,1860.1839822445827,6,"Off","Off",23.78581752782516,"78.92474327254632"
"3",13,"Thursday","Yes",22.16886718665443,52.42338422896119,1495.1494735095916,7,"On","Off",24.93629828660955,"72.70068672387549"
"1",5,"Sunday","No",23.220629928291007,46.07387943210247,1649.5103531928776,2,"Off","On",18.270528189168942,"74.16033755004982"
"1",10,"Monday","Yes",24.56121815223363,37.03931988895259,1689.4554548228862,3,"Off","Off",21.331712339087563,"76.30130928798148"
"7",14,"Sunday","No",20.66020975942896,41.389813527072754,1278.0293359092375,2,"On","Off",15.853677733159408,"72.37692220120167"
"1",17,"Wednesday","No",24.741303614194493,38.02144715813855,1896.9408769455067,2,"On","On",23.23288102375323,"87.74800460069132"
"10",16,"Tuesday","No",20.51453088329641,50.119997266010586,1107.1314249555378,0,"On","On",7.08105345677752,"72.5277286739897"
"3",15,"Saturday","No",29.998671,34.37348133151927,1904.3834484474603,9,"On","On",20.67769107581124,"82.9361213038981"
"4",23,"Wednesday","No",22.83886587893291,45.74007844892817,1885.2139232349527,0,"Off","On",22.1350190458331,"71.18262943533799"
"4",9,"Sunday","No",28.737479997089707,51.06394389751904,1568.3874813701702,1,"Off","On",16.223066772242642,"88.1932139975965"
"10",14,"Monday","Yes",21.37654698621641,32.098171843584,1557.7164095715805,4,"On","On",20.99127500587326,"75.62170313011765"
"10",17,"Monday","No",24.749741122300165,56.28601049067763,1283.8443006829762,0,"On","Off",29.965327,"76.59099671790608"
"8",20,"Wednesday","No",24.085705982385107,56.8161008479552,1602.5659954155697,8,"On","On",20.17080874733951,"74.30562042781621"
"1",8,"Tuesday","No",22.28517562664769,40.65991340311216,1688.890826156082,4,"On","On",19.455960671298747,"74.84338094009375"
"10",5,"Saturday","No",22.361193984224798,56.39456098975469,1255.6071987696246,1,"Off","On",1.7378818330125048,"71.82383217559419"
"8",5,"Sunday","Yes",26.407307908095014,59.12428964781784,1642.6282576451076,5,"On","Off",1.5861767691382922,"83.03530300605742"
"9",4,"Friday","No",29.998671,38.13442464958192,1999.982252,2,"On","Off",12.181705942643264,"85.56544507521436"
"6",15,"Tuesday","No",27.02653712918237,35.06407729867377,1841.842132690945,6,"Off","Off",26.150531778582543,"89.38186488096112"
"12",6,"Thursday","No",22.748241722387043,53.17211790029817,1102.799752664847,9,"On","Off",8.745591563403979,"77.1229976447056"
"8",3,"Tuesday","Yes",27.52654008692916,49.03705173270178,1258.447557352848,9,"Off","Off",0.006642,"77.26623803023418"
"5",15,"Sunday","No",20.007565,31.13667097350389,1392.6225342813052,9,"On","Off",12.623662325534362,"58.69120140104217"
"9",0,"Friday","No",23.55140470887656,33.68489037867332,1394.0490088284585,4,"On","On",2.7254659754510944,"89.28894497995195"
"2",12,"Sunday","Yes",22.36843591185844,38.06663189238861,1244.27776793927,6,"On","On",29.363087075585103,"75.53856591079501"
"2",3,"Tuesday","Yes",27.22762839103165,50.83306666100962,1012.1742132369736,7,"Off","Off",16.854584019556594,"84.74009750298251"
"2",22,"Saturday","Yes",29.740914785129632,34.117049791653926,1922.8828238226235,5,"On","On",28.439488152049524,"96.12930554206513"
"10",23,"Wednesday","Yes",27.855651126395763,51.89743730028499,1609.7565408864914,0,"Off","On",21.855642115991984,"62.67334120376724"
"12",4,"Tuesday","No",26.47980700691488,55.26307156081874,1986.700173813856,8,"On","On",17.723376411243084,"83.92000706522727"
"1",4,"Thursday","No",22.045109984787786,33.324257898503895,1735.080411205346,0,"On","On",14.780811547512627,"65.98142190071894"
"11",16,"Saturday","No",21.041785759561677,38.61766593544283,1415.6751348319408,1,"Off","Off",28.41768224912169,"65.25593782872163"
"6",18,"Wednesday","No",23.58139713800787,54.822786862720704,1201.368374230294,5,"On","On",19.782717215895826,"77.06589940768131"
"10",22,"Saturday","No",26.520559517904303,30.015975,1502.8695268473211,2,"Off","Off",8.03906253118685,"69.87669346821804"
"5",10,"Monday","Yes",21.815485492935757,42.829706292023324,1127.8715605697794,6,"Off","On",10.306447360117897,"66.73458040109959"
"7",3,"Tuesday","Yes",29.78363259622825,42.14017040260743,1387.491813596686,0,"On","Off",20.186152954709947,"87.31436007140495"
"6",10,"Wednesday","Yes",23.314449954361564,53.20549155438309,1869.9286615481772,3,"On","Off",29.965327,"84.2039055683895"
"5",13,"Wednesday","Yes",24.693997476867278,50.974233194605006,1938.9576971823888,6,"On","Off",29.26791494801013,"82.53213238511609"
"1",17,"Sunday","No",23.333556405681914,49.39029642067406,1490.274452070545,7,"On","Off",23.607260937062257,"78.51244626151973"
"10",5,"Saturday","Yes",27.624658894927624,37.177243641895146,1719.2586015877414,0,"On","Off",24.181082080633008,"63.59364961533338"
"8",9,"Monday","Yes",25.82269479343295,51.79865791155804,1459.0920635877212,2,"Off","On",6.425053949040322,"83.84104904187085"
"8",3,"Friday","Yes",21.08217791272517,59.66661841480277,1615.0381743297028,6,"On","Off",18.26617861172807,"73.56159857674398"
"12",8,"Friday","Yes",20.007565,50.61221109881576,1628.0294228083071,8,"Off","On",29.932318830008835,"61.43605096672086"
"12",17,"Friday","No",22.26951584727915,48.26307880103275,1676.578422982423,8,"Off","Off",19.408164567820226,"78.02977282292419"
"10",9,"Monday","No",22.29242015163081,52.69699350621858,1941.003523213485,7,"On","On",17.64958371386537,"76.48614577025451"
"8",20,"Thursday","Yes",26.090974225862738,45.105393000745714,1999.982252,2,"On","On",26.306293636420698,"76.70894332179462"
"6",7,"Saturday","No",20.007565,56.30028258827421,1403.0075247754694,0,"On","On",23.67345445383941,"74.51683797250837"
"6",4,"Wednesday","No",26.293580285670465,54.17856070033504,1172.5859016446511,6,"On","Off",23.55384683875557,"76.65358388654926"
"7",21,"Wednesday","Yes",26.104998825189416,50.51450612666768,1241.7729677036584,9,"Off","Off",29.965327,"87.78099216021312"
"12",10,"Friday","Yes",23.45607168204205,52.71144218955928,1096.9452166384228,9,"On","On",29.28457321764372,"79.3768851622435"
"3",12,"Friday","No",22.90521850325572,42.55402075754022,1850.0686371077272,5,"Off","On",19.88542853980755,"68.49000600453996"
"10",16,"Sunday","No",20.007565,40.14360675217754,1583.864374146247,5,"On","Off",0.006642,"62.33013824527103"
"8",15,"Friday","No",24.44180090299635,41.75615781086368,1155.0922762885386,3,"On","On",7.5966468852105695,"64.61127320982935"
"10",10,"Friday","No",25.080690858811785,48.75321402549265,1168.113947867491,9,"On","Off",7.656001394955876,"83.19126880455289"
"5",7,"Tuesday","No",23.34233945502822,30.015975,1726.4227232806172,9,"Off","On",5.438433578673113,"74.24921759782639"
"10",10,"Wednesday","No",25.168211864979146,46.07227493081709,1914.343862897891,9,"On","On",16.939451570693436,"74.90163575393412"
"1",1,"Monday","No",28.04969082646553,52.792683730712014,1415.155001179277,3,"On","On",28.150951412943147,"91.41236536705472"
"1",20,"Thursday","Yes",24.285688244951665,39.68855486724439,1194.8779926397324,3,"Off","Off",23.38926667709245,"72.10407562222572"
"1",22,"Monday","Yes",20.481908433295693,35.045495691396304,1897.4565851443283,3,"Off","On",19.672289924493352,"58.82047314243"
"9",1,"Monday","No",26.533654801103925,30.015975,1665.7785388281395,4,"On","Off",9.863393281289568,"59.26589545834708"
"10",11,"Thursday","Yes",21.238575314920244,35.859894201503955,1000.512661,7,"On","On",27.218233958290107,"70.23857864320308"
"Sep",7,"Thursday","No",20.007565,36.52734863723353,1454.3849307357916,1,"Off","On",23.146018261274783,"72.26536172669398"
"3",1,"Sunday","Yes",25.97661662228902,54.90812282821917,1678.8381898816615,6,"On","On",25.536328190137574,"87.71940401279784"
"3",17,"Friday","No",27.40477611753468,48.99930235935048,1753.8394762457615,7,"On","Off",11.87203783813214,"84.07629240543936"
"11",13,"Tuesday","No",25.56742008522267,51.68920959915572,1372.1774667389334,0,"Off","Off",19.372332884269262,"82.48245339919673"
"11",17,"Saturday","Yes",29.998671,33.6737109411391,1660.0870387338607,6,"Off","On",0.006642,"84.49211635615231"
"12",9,"Saturday","Yes",23.095879806799672,59.31029549213579,1582.114313602715,9,"On","Off",11.620267392181695,"67.12838817857248"
"12",9,"Monday","Yes",22.84405400337802,59.969085,1551.619866107645,9,"Off","Off",13.12247486158952,"74.93666396631323"
"12",1,"Sunday","No",24.82535360049861,50.93556012913474,1806.2182657155868,7,"Off","On",28.355673698756235,"98.33214056662864"
"3",11,"Monday","No",29.998671,43.17474991531273,1295.5355219589396,5,"Off","Off",21.51363450940143,"93.12360981087176"
"3",12,"Tuesday","Yes",28.78035514429009,43.44116013230333,1544.985333149492,1,"Off","On",0.006642,"86.6057845851359"
"3",21,"Tuesday","No",24.036638409978515,51.6434118639127,1168.5960218758512,6,"On","On",29.60203443696219,"65.78329018061888"
"7",20,"Tuesday","No",20.007565,54.73205770998102,1565.742252270001,0,"On","Off",6.548637110632009,"66.39250261579593"
"3",4,"Wednesday","No",29.096863860420395,41.76578087885394,1006.9141681722156,5,"Off","Off",9.014690910666532,"67.06918377754698"
"10",4,"Thursday","No",21.636782014266,51.9986638350336,1442.1743217909495,-5,"On","Off",26.07852121288448,"84.02470476128653"
"4",15,"Tuesday","No",25.193229216946044,47.94342364427058,1453.544251962824,1,"On","Off",0.4079832431385384,"61.70111825653089"
"4",6,"Monday","Yes",23.797654176796136,46.24699247870938,1767.20741358671,4,"Off","On",7.914792706222884,"73.34607806611344"
"2",2,"Tuesday","No",29.28538259470316,58.63841889020042,1681.2956228655496,0,"Off","On",18.16163842914182,"74.34243803823186"
"8",15,"Monday","Yes",27.721055879458603,38.7235110273624,1398.7320474808073,0,"On","On",3.786061627808819,"82.5882657755742"
"3",12,"Saturday","No",26.039027892949644,44.127857507706736,1069.608883831724,7,"On","On",22.46729003387472,"89.36748562518515"
"1",0,"Saturday","No",22.131944017432005,46.87685194469043,1232.6429322657036,7,"On","Off",3.726411067799469,"77.5715959063305"
"6",23,"Thursday","No",24.698588789761917,35.62504346339771,1721.8814338367802,2,"On","Off",6.6682962025371335,"77.13395329375622"
"1",23,"Wednesday","No",24.223266328419538,49.20816170789944,1228.2969234585253,2,"Off","On",0.2514752011620025,"66.15000122161268"
"4",15,"Tuesday","No",29.998671,42.940895089163405,1350.125942634524,1,"On","Off",29.965327,"91.88578169012276"
"9",14,"Friday","No",27.6156168397501,42.512495338183456,1601.3156307369843,7,"Off","On",16.292136306056584,"85.7111554136382"
"4",22,"Wednesday","Yes",23.84355302886106,59.969085,1215.2599446734275,0,"Off","On",10.29355221565705,"83.79787620804342"
"1",1,"Thursday","Yes",28.30389188643656,46.03217441036166,1085.150030095343,3,"On","On",15.784205729515287,"94.17851811048914"
"10",3,"Monday","Yes",23.02677440388907,33.621234328199726,1236.8881257252226,0,"On","Off",0.9511773146261284,"80.21849455809344"
"2",14,"Monday","No",26.0359793463165,44.44486872832282,1558.7060387655858,4,"Off","Off",4.739846596429011,"77.5451627844336"
"4",13,"Monday","No",28.280499780661152,47.83542394734678,1744.899790206145,3,"On","On",17.684054111340494,"76.561269462201"
"2",6,"Wednesday","Yes",26.701124713118123,55.33088023522201,1803.08855970664,5,"On","On",29.56923906547509,"83.52743893947023"
"9",21,"Sunday","Yes",22.829197481178443,47.384712741176685,1681.4701672576314,9,"Off","Off",24.577140559391665,"77.05706934754897"
"12",6,"Thursday","No",27.14199528705785,50.49666730644328,1066.6575701254594,9,"Off","On",26.999999750026177,"93.98250270345306"
"8",4,"Tuesday","No",28.45146965561284,34.90988787938501,1773.966506205908,0,"Off","On",9.826959982215186,"75.03874151769432"
"1",13,"Saturday","No",24.12875170299725,56.93177700607938,1666.7137127092624,3,"On","On",24.83746926974548,"71.18623045897634"
"6",6,"Saturday","No",29.5136177108744,45.61208921001523,1638.290306577903,9,"On","On",17.549588705096063,"74.03628426167946"
"11",10,"Thursday","No",20.461533664585705,48.378332530004826,1932.8727008728845,0,"Off","Off",2.4114406942500817,"53.263278"
"1",15,"Wednesday","No",22.70100220129873,52.321474486016086,1816.3236260804783,6,"Off","On",27.3025733716288,"74.8163318897396"
"4",12,"Saturday","No",25.010334155964443,33.03763700536214,1193.1993700246803,6,"On","Off",25.337489477111266,"75.56483320931538"
"1",17,"Tuesday","No",24.64643325300053,51.58216767060254,1491.1003755402407,3,"On","Off",4.891749959899164,"79.48953462894329"
"September",18,"Saturday","Yes",24.103773656186924,37.93365462775955,1382.8487875437645,8,"Off","Off",21.500969933000672,"89.84156622826538"
"10",5,"Friday","Yes",29.998671,35.07554416693591,1238.5355731791794,5,"On","On",16.75413173296827,"76.677998261957"
"1",13,"Thursday","Yes",26.916619743576486,58.22492691133184,1710.7150436173274,5,"On","Off",3.7024685002738247,"81.28468117700135"
"10",5,"Monday","Yes",22.75425549242321,56.52793578948241,1227.9496440209025,8,"Off","Off",19.82120086723143,"75.87082623419589"
"5",3,"Wednesday","Yes",23.277299949917115,56.50741034246212,1107.7176719508857,0,"Off","On",2.9266370733458302,"69.23770031271924"
"11",22,"Saturday","Yes",26.48196087420524,42.29736035609088,1481.0720283580683,4,"Off","Off",15.895445289482767,"75.12778938623696"
"11",12,"Friday","Yes",26.98605578496959,41.93351955516242,1000.512661,6,"Off","On",29.965327,"91.97982611622982"
"1",5,"Tuesday","No",26.718121775724832,48.10132014519204,1115.9258770327267,7,"On","Off",25.13730273323664,"93.00944697108928"
"5",12,"Monday","No",29.998671,42.991547288278845,1090.6578779552085,6,"Off","Off",13.001687783785965,"87.65119657221089"
"6",20,"Wednesday","No",22.63462596103388,49.55781099545744,1601.5237301108227,1,"Off","Off",22.713558620412822,"78.74866964310033"
"1",0,"Sunday","No",25.015098891974645,39.80485801639829,1151.8399204655066,1,"On","Off",18.05688062421043,"78.27308086222502"
"12",18,"Thursday","Yes",28.75238061730333,59.86623719373467,1471.4423074042454,2,"On","Off",9.29015598097842,"81.88823468771095"
"4",12,"Monday","Yes",23.181948130163125,44.81125012232099,1110.6620349044272,8,"On","Off",11.245752251164625,"85.73110428068749"
"3",16,"Tuesday","Yes",24.28847967365851,42.9660035256085,1566.618890252436,7,"Off","Off",10.087163854661522,"82.54617146152462"
"8",0,"Sunday","No",23.644347799652905,50.32340748633244,1844.4485653699544,9,"On","Off",25.418091595916607,"64.34291244865224"
"7",3,"Sunday","No",20.007565,59.969085,1894.2497631400652,2,"Off","Off",20.069993722948325,"76.76713705132951"
"9",8,"Friday","No",20.884300720989557,35.25359628364099,1875.4537027178685,0,"Off","On",6.15718228275491,"61.012509799577366"
"11",15,"Friday","Yes",23.506162952287674,47.42644204954378,1406.543272887597,0,"On","Off",29.965327,"65.40114856547879"
"5",23,"Sunday","No",23.599102665489387,31.60290885835693,1871.4905488734532,5,"Off","Off",8.985172042639345,"72.82894264608063"
"7",16,"Monday","No",26.827336042661944,59.969085,1547.7644616038046,3,"On","On",1.2696509426978095,"85.46223439787951"
"1",14,"Wednesday","Yes",22.07206290389256,34.716298228402714,1421.507671762491,5,"Off","On",21.23618829608327,"74.36226287849098"
"2",17,"Friday","No",28.95982955890242,38.063145082415,1191.0726173617916,2,"Off","On",23.51337677148352,"83.78843868251245"
"10",4,"Wednesday","Yes",25.465998576612968,35.48857048407777,1364.4722941373832,2,"On","Off",6.435129452777273,"85.45213547187677"
"6",14,"Monday","No",23.548311827579084,36.07585070798167,1354.0662091499637,1,"On","On",8.461931984229007,"72.88299054456724"
"1",0,"Monday","No",29.618747294587564,43.25552363055651,1236.9237380711902,2,"Off","On",6.4785364686856175,"79.2849224435124"
"11",16,"Monday","Yes",23.044719722717907,58.229035445181815,1226.092338553118,2,"On","On",27.945683700738154,"68.76734087952583"
"7",11,"Thursday","No",23.77499636936719,58.70833212348177,1873.8136698521928,6,"Off","On",24.996619595503617,"66.07196475005931"
"12",7,"Wednesday","Yes",26.006662690457755,44.29478372989419,1745.659710778499,6,"Off","On",4.990681053677842,"71.90391881011048"
"1",20,"Sunday","Yes",23.15919004351965,33.08814922387616,1183.4936058135677,6,"Off","On",15.654792218150218,"77.85177634998958"
"1",3,"Wednesday","No",29.22952608832309,41.08610338049533,1025.7705959837635,7,"On","On",15.858287227254989,"90.3816456495203"
"11",7,"Friday","No",23.739397969709184,46.5228449220584,1051.3817069982313,3,"Off","On",20.091953251448924,"78.28043399995188"
"9",8,"Thursday","No",20.007565,59.44349104956956,1035.9754521878435,1,"Off","On",4.139235599092526,"66.5064608146802"
"6",21,"Wednesday","No",29.998671,50.23294213967437,1949.3665456477468,8,"On","Off",29.965327,"82.75292196518404"
"6",14,"Thursday","No",21.419606713822084,40.22620329310914,1647.3258511511228,0,"Off","Off",29.965327,"76.05681296830028"
"1",12,"Friday","Yes",29.661390791489666,30.62518842425748,1073.071787839585,7,"On","On",17.328601566894132,"82.02665399387878"
"3",17,"Thursday","Yes",24.04731593227284,42.327362392763135,1275.419855176388,9,"On","On",20.0354967938978,"72.68265303677249"
"8",7,"Saturday","Yes",23.375494057787737,59.969085,1885.1382465125664,6,"On","Off",29.965327,"67.6947928485152"
"10",10,"Wednesday","Yes",26.06987354198538,59.969085,1354.5806016277097,9,"Off","Off",23.005474505891662,"91.45826670434138"
"7",1,"Sunday","No",21.10774913981445,40.09986548153166,1938.6547525943345,9,"On","Off",21.553899211670117,"77.12472697378813"
"5",11,"Sunday","Yes",21.043171882310396,36.58084898785617,1143.2490975566463,6,"Off","Off",29.965327,"61.91559660038911"
"2",6,"Wednesday","Yes",21.11181187858724,58.7689594991109,1929.9234754214583,6,"On","Off",28.28447642239085,"69.59831784607292"
"4",21,"Saturday","Yes",20.372611922531867,58.36546620857092,1783.4254870584778,4,"Off","On",18.479255552800065,"74.0771247084374"
"3",19,"Tuesday","Yes",25.60057549077975,35.06452054537989,1198.9410728614548,8,"On","On",24.679808518172308,"70.93400610627815"
"4",6,"Friday","No",24.639905120796968,30.015975,1969.759750581518,0,"Off","On",9.09036600872371,"85.3433227318288"
"6",0,"Monday","Yes",23.72680601103661,34.66166471575398,1227.797689527953,5,"Off","On",3.466419605255376,"64.327142090558"
"6",23,"Sunday","No",28.302612180224,30.27418424575454,1277.5114337548478,9,"On","Off",18.544339538120603,"76.32464797320658"
"11",22,"Wednesday","No",28.69373123581839,50.91964671824263,1086.3023407071555,9,"On","Off",8.640376156765326,"99.20112"
"11",18,"Saturday","No",27.67650973076919,46.39430717796908,1793.996761978956,5,"Off","On",18.924239544925783,"85.04703578048645"
"1",18,"Wednesday","Yes",22.61263206354312,50.44744232895708,1366.2069473305537,9,"On","Off",19.589102315436733,"77.03777489000016"
"12",0,"Tuesday","No",20.007565,42.0373590347886,1821.8837200650755,1,"Off","On",15.813050990811943,"71.53801528221034"
"12",3,"Saturday","Yes",29.998671,52.69495165002588,1037.7297219993848,4,"On","Off",4.762987544210801,"87.07408308774995"
"12",16,"Thursday","No",24.027917473802415,30.015975,1490.5699031003976,4,"On","Off",0.006642,"66.69565752091324"
"9",10,"Friday","Yes",24.09604796783128,50.25584642767806,1743.825933819861,0,"Off","Off",19.742573081344595,"70.48588155790345"
"6",8,"Saturday","Yes",27.21909906849403,46.48478835851965,1932.52641188665,5,"On","On",12.579128337808305,"92.04523122286204"
"10",0,"Tuesday","Yes",22.47603097542889,41.575227239820045,1330.591789718511,2,"On","On",12.963147943132762,"71.18622444151228"
"1",9,"Wednesday","No",21.6399808241071,59.41123031214244,1258.09651534508,0,"Off","On",29.85772332971616,"66.95161483968974"
"12",12,"Saturday","Yes",22.266377211954214,49.66377403411423,1365.8376040187902,4,"Off","Off",6.069761908510292,"77.40009678289175"
"8",10,"Monday","Yes",29.998671,38.02350854951405,1070.2140474355028,5,"On","Off",0.006642,"89.58528704974422"
"7",15,"Friday","Yes",24.88961258231073,34.87388072458205,1999.982252,0,"On","On",24.983800474932675,"79.57840582369369"
"11",17,"Wednesday","Yes",20.026992818759723,59.969085,1088.6213911541104,0,"Off","Off",8.062393886772185,"76.9943855936866"
"11",1,"Saturday","Yes",29.57415943964959,34.25910700350403,1850.999020438007,0,"On","Off",10.206557448870315,"81.55848642112292"
"12",16,"Saturday","No",25.901378051720357,30.015975,1834.7969543284453,2,"Off","Off",4.234533189654806,"71.9613781121599"
"11",20,"Monday","No",20.47817904941135,42.31081749580797,1679.8047390051615,4,"Off","Off",12.275342366364791,"67.18501619271598"
"4",14,"Thursday","No",24.66776231385727,50.31224960363257,1643.4300269593766,4,"On","Off",29.965327,"73.55122442372999"
"12",5,"Sunday","Yes",22.206066996816336,30.015975,1602.1635915264928,3,"Off","On",19.60868108849662,"87.56423974405779"
"8",6,"Thursday","No",23.099842339588903,58.27557261938068,1498.753379890754,8,"On","Off",23.847530074828907,"74.08471775184113"
"12",7,"Saturday","No",28.50006496628273,37.625121399270974,1601.6856185621484,5,"On","On",8.698252348303345,"81.29210062657924"
"1",2,"Sunday","No",29.42914998875048,34.76474986694723,1199.580150990145,4,"On","Off",28.009920282547963,"78.13585396241895"
"1",5,"Monday","No",23.526241515482536,44.682244807196,1139.8048091007458,6,"On","On",7.639175534541364,"77.9426406626892"
"6",9,"Sunday","No",26.1056609355466,55.82082311155712,1304.4596760378863,0,"Off","Off",25.098155733307674,"78.92247179920504"
"12",4,"Tuesday","Yes",26.808350307960023,30.015975,1865.0785282146653,9,"On","Off",29.503354971161947,"84.87954249080413"
"1",9,"Wednesday","No",28.056808069836137,52.253624756618734,1460.18076096532,6,"On","Off",15.015815218539595,"79.80724747202207"
"9",7,"Saturday","No",25.40265091385974,48.07853099884129,1075.237600544311,9,"On","On",29.587934981047454,"89.1914269345304"
"12",9,"Tuesday","No",29.998671,45.1066906573824,1894.93878576745,7,"On","On",13.80600102504302,"90.72838121065958"
"4",17,"Monday","No",22.1309079932472,59.969085,1860.5655255930503,5,"On","On",17.28671295355318,"75.69587814446554"
"5",19,"Thursday","No",27.638325101202025,48.45437268905696,1079.5025625335268,7,"On","Off",5.6962544545516645,"84.40543843104987"
"2",4,"Saturday","No",25.22320754761543,48.46967069579303,1930.337803633956,7,"Off","Off",21.177308948685617,"79.13007292495517"
"4",8,"Wednesday","No",24.24857490669089,57.74888713143925,1635.4140290574826,3,"Off","Off",25.17794959127873,"74.67197999912364"
"10",20,"Tuesday","Yes",29.854963264663606,50.76221542027309,1292.867898609598,0,"On","On",24.62192346338329,"73.63877021371911"
"8",1,"Monday","No",27.936543715283708,39.72141922833936,1504.9449280274498,9,"Off","Off",10.90639201378411,"81.74469069105139"
"7",14,"Sunday","No",26.27283700674148,39.27198318135415,1108.7085512571348,6,"On","On",16.628542867410303,"90.03752044806551"
"11",4,"Thursday","No",29.998671,50.13243072143378,1484.337615931596,7,"On","Off",10.864649289056269,"99.20112"
"9",3,"Saturday","Yes",26.64305459003079,30.66533462507927,1431.43253009408,5,"On","On",10.268208706294985,"70.5195654977367"
"2",9,"Saturday","Yes",22.27739105770521,39.72838496422952,1458.9692288182223,3,"Off","On",25.775954669535004,"73.22462576690991"
"6",7,"Saturday","Yes",22.27549296345472,59.47656257092378,1807.8231514950965,0,"Off","Off",20.867866362348337,"56.58694324990693"
"3",11,"Monday","No",23.72329732938918,59.969085,1128.6754074629598,7,"On","Off",13.081387861631836,"76.94957687738594"
"1",7,"Sunday","No",20.833491610497568,51.14700701801437,1096.7031280679794,1,"On","Off",21.865100350797228,"70.30817192579988"
"7",1,"Wednesday","Yes",24.259393210426296,30.39087489373123,1531.504451181841,7,"On","On",3.5023294349970358,"81.87140172786907"
"5",20,"Sunday","No",23.69857132546024,50.24295558676521,1853.023120483661,3,"Off","Off",0.006642,"65.81736515342038"
"5",20,"Thursday","Yes",26.57996519776989,47.68196174133762,1855.3662869109503,1,"On","On",25.286054546857347,"77.57100452935667"
"2",9,"Sunday","Yes",25.048835136845604,59.93870799154642,1655.8797827805963,8,"On","Off",20.036705023758287,"80.8873063825119"
